time,turbine_num,wind_speed,kw,wind_speed_sd,wind_speed_max,torque_actual_value,blade_1_actual_angle,blade_2_actual_angle,blade_3_actual_angle,blade_1_2_act_angle_diff,blade_2_3_act_angle_diff,blade_3_1_act_angle_diff,ot,sot,dt,lot,wot,est,mt,rt,eect
11/12/2015 6:10,21,0.39668616,0.954639713,0.137061404,0.276825633,0.949108181,0.482076788,0.478972777,0.069476806,0.001663053,0.008577751,0.007060833,600,600,0,0,0,0,0,0,0
11/12/2015 6:20,21,0.381416504,0.92794614,0.19627193,0.277011923,0.922547499,0.478376903,0.475986662,0.06312222,0.001750582,0.008577751,0.006971457,600,600,0,0,0,0,0,0,0
11/12/2015 6:30,21,0.39668616,0.933307818,0.192982456,0.290983607,0.927006592,0.48116698,0.478276017,0.068205889,0.001750582,0.008402699,0.006792704,600,600,0,0,0,0,0,0,0
11/12/2015 6:40,21,0.403833658,0.94539508,0.168859649,0.301415797,0.939802249,0.482198095,0.479022545,0.069900445,0.001575524,0.008315173,0.00688208,600,600,0,0,0,0,0,0,0
11/12/2015 6:50,21,0.401559454,0.932705891,0.208333333,0.287816692,0.926715781,0.484199672,0.480714677,0.073183648,0.001663053,0.008577751,0.007060833,600,600,0,0,0,0,0,0,0
11/12/2015 7:00,21,0.430149448,0.990804078,0.20504386,0.335506706,0.984296239,0.494753442,0.489473946,0.091717856,0.001838111,0.008665277,0.006971457,600,600,0,0,0,0,0,0,0
11/12/2015 7:10,21,0.460688759,0.992495042,0.24122807,0.369411326,0.985265607,0.508946443,0.501070024,0.116500741,0.001750582,0.008577751,0.006971457,600,600,0,0,0,0,0,0,0
11/12/2015 7:20,21,0.417803769,0.98688633,0.19627193,0.307749627,0.980612641,0.493237096,0.488229732,0.089176022,0.001838111,0.008577751,0.00688208,600,600,0,0,0,0,0,0,0
11/12/2015 7:30,21,0.448018194,0.997352215,0.239035088,0.363263785,0.990791004,0.505853096,0.498581596,0.110993434,0.001838111,0.008752803,0.007060833,600,600,0,0,0,0,0,0,0
11/12/2015 7:40,21,0.456465237,0.998625657,0.222587719,0.344821162,0.991081815,0.509977558,0.50191609,0.118301207,0.001750582,0.008577751,0.006971457,600,600,0,0,0,0,0,0,0
11/12/2015 7:50,21,0.472384665,0.997846282,0.279605263,0.39195231,0.990694067,0.513434827,0.504752899,0.124232154,0.001750582,0.008665277,0.007060833,600,600,0,0,0,0,0,0,0
11/12/2015 8:00,21,0.480181936,0.998886608,0.256578947,0.405737705,0.991857309,0.517498635,0.508087394,0.131434018,0.001750582,0.008577751,0.006971457,600,600,0,0,0,0,0,0,0
11/12/2015 8:10,21,0.481806368,0.998900525,0.239035088,0.397727273,0.991760372,0.518529751,0.508833922,0.133128574,0.001575524,0.008490225,0.007060833,600,600,0,0,0,0,0,0,0
11/12/2015 8:20,21,0.450617284,0.999011865,0.245614035,0.385991058,0.992535867,0.510280827,0.502065396,0.118618937,0.001575524,0.008577751,0.007150209,600,600,0,0,0,0,0,0,0
11/12/2015 8:30,21,0.495776478,0.998778748,0.252192982,0.395864382,0.991663435,0.523745982,0.513163788,0.142024995,0.001663053,0.008752803,0.007239585,600,600,0,0,0,0,0,0,0
11/12/2015 8:40,21,0.487979207,0.998215093,0.282894737,0.390089419,0.991857309,0.521683751,0.511471657,0.138424063,0.001663053,0.008752803,0.007239585,600,600,0,0,0,0,0,0,0
11/12/2015 8:50,21,0.464912281,0.998521276,0.234649123,0.402943368,0.991081815,0.514829866,0.505847808,0.126773989,0.001663053,0.008490225,0.006971457,600,600,0,0,0,0,0,0,0
11/12/2015 9:00,21,0.470435348,0.99828468,0.253289474,0.363822653,0.990984878,0.515375751,0.506295725,0.127515357,0.001663053,0.008665277,0.007150209,600,600,0,0,0,0,0,0,0
11/12/2015 9:10,21,0.457764782,0.998260325,0.236842105,0.364754098,0.991372625,0.507126827,0.499377893,0.113005719,0.001400466,0.008490225,0.007239585,600,600,0,0,0,0,0,0,0
11/12/2015 9:20,21,0.439246264,0.998656971,0.200657895,0.346125186,0.992051183,0.503305635,0.496441547,0.106333404,0.001750582,0.008840329,0.007239585,600,600,0,0,0,0,0,0,0
11/12/2015 9:30,21,0.435022742,0.993678021,0.233552632,0.326751118,0.987107406,0.49724025,0.491365152,0.095848337,0.001575524,0.008577751,0.007150209,600,600,0,0,0,0,0,0,0
11/12/2015 9:40,21,0.470760234,0.998277722,0.245614035,0.384687034,0.991081815,0.51173652,0.503160305,0.121054861,0.001400466,0.008490225,0.007239585,600,600,0,0,0,0,0,0,0
11/12/2015 9:50,21,0.500649773,0.997867158,0.342105263,0.428837556,0.991469562,0.521623097,0.511471657,0.138529972,0.001750582,0.008665277,0.007060833,600,600,0,0,0,0,0,0,0
11/12/2015 10:00,21,0.480831709,0.993055217,0.257675439,0.379470939,0.986331912,0.515557712,0.506445031,0.127938996,0.001663053,0.008577751,0.007060833,600,600,0,0,0,0,0,0,0
11/12/2015 10:10,21,0.464912281,0.939998608,0.304824561,0.404433681,0.941837922,0.513616789,0.504852436,0.124549883,0.001663053,0.008577751,0.007060833,600,600,0,0,0,0,0,0,0
11/12/2015 10:20,21,0.523391813,0.938693852,0.356359649,0.471125186,0.942128732,0.531630982,0.519583935,0.155793264,0.001575524,0.008665277,0.007239585,600,600,0,0,0,0,0,0,0
11/12/2015 10:30,21,0.572774529,0.936915904,0.452850877,0.593703428,0.940093059,0.545763329,0.531130244,0.180682059,0.001487995,0.008402699,0.007060833,600,600,0,0,0,0,0,0,0
11/12/2015 10:40,21,0.571474984,0.935471974,0.433114035,0.569485842,0.941547111,0.547400983,0.532424227,0.183223893,0.001400466,0.008577751,0.007328961,600,600,0,0,0,0,0,0,0
11/12/2015 10:50,21,0.589668616,0.933774051,0.425438596,0.590536513,0.938445134,0.548007521,0.533270293,0.18470663,0.002013169,0.008840329,0.006971457,600,600,0,0,0,0,0,0,0
11/12/2015 11:00,21,0.64100065,0.930447792,0.398026316,0.526080477,0.936700271,0.559167829,0.542178868,0.203770388,0.001575524,0.008752803,0.007328961,600,600,0,0,0,0,0,0,0
11/12/2015 11:10,21,0.585445094,0.931293274,0.347587719,0.505961252,0.935633967,0.548371444,0.533419599,0.185342089,0.001750582,0.008577751,0.006971457,600,600,0,0,0,0,0,0,0
11/12/2015 11:20,21,0.683560754,0.974305,0.425438596,0.610469449,0.974699496,0.565597137,0.547404569,0.214785003,0.001487995,0.008840329,0.007507713,600,600,0,0,0,0,0,0,0
11/12/2015 11:30,21,0.679987005,0.463901743,0.541666667,0.687406855,0.474214812,0.769636683,0.714278604,0.575301843,0.000525175,0.004376443,0.003932637,287,261,0,0,339,0,0,0,0
11/12/2015 11:40,21,0.712150747,0.005281653,0.593201754,0.698770492,0.020841411,0.985928307,0.891454735,0.957636094,0,0,0,0,0,0,0,600,0,0,0,0
11/12/2015 11:50,21,0.599740091,0.005163355,0.599780702,0.717958271,0.020841411,0.985928307,0.891454735,0.957636094,0,0,0,0,0,0,0,600,0,0,0,0
11/12/2015 12:00,21,0.710201429,0.004665808,0.682017544,0.734351714,0.020841411,0.922726997,0.839595879,0.847278119,0,0,0,0,156,0,0,444,0,0,0,0
11/12/2015 12:10,21,0.64359974,0.005236422,0.501096491,0.608420268,0.020841411,0.985928307,0.891454735,0.957636094,0,0,0,0,0,0,0,600,0,0,0,0
11/12/2015 12:20,21,0.560753736,0.005027661,0.479166667,0.513040238,0.020841411,0.964153576,0.873587817,0.919614488,0,0,0,0,111,0,0,489,0,0,0,0
11/12/2015 12:30,21,0.590318389,0.010351066,0.563596491,0.634500745,0.02753005,0.880147995,0.804658339,0.772505825,0,0.000350117,0.000357513,25,105,0,0,289,206,0,0,0
11/12/2015 12:40,21,0.568551007,0.055474757,0.468201754,0.569299553,0.079585111,0.843573725,0.774747424,0.707689049,0.000175058,0.001312937,0.001161918,80,312,0,0,288,0,0,0,0
11/12/2015 12:50,21,0.518193632,0.761194809,0.387061404,0.470752608,0.787708414,0.539940559,0.526352461,0.170091082,0.001487995,0.008752803,0.007418337,600,600,0,0,0,0,0,0,0
11/12/2015 13:00,21,0.536062378,0.897595769,0.371710526,0.441505216,0.904711128,0.534784982,0.522221669,0.161088752,0.001663053,0.008927855,0.007418337,600,600,0,0,0,0,0,0,0
11/12/2015 13:10,21,0.541585445,0.99839602,0.411184211,0.471684054,0.992632803,0.533753867,0.521325835,0.159500106,0.001575524,0.008665277,0.007239585,600,600,0,0,0,0,0,0,0
11/12/2015 13:20,21,0.556205328,0.997794092,0.389254386,0.511922504,0.993699108,0.532904713,0.520579306,0.158017369,0.001487995,0.008577751,0.007239585,600,600,0,0,0,0,0,0,0
11/12/2015 13:30,21,0.592917479,0.996774642,0.470394737,0.569485842,0.991760372,0.543337175,0.529039964,0.17559839,0.001312937,0.008927855,0.007775841,600,600,0,0,0,0,0,0,0
11/12/2015 13:40,21,0.554580897,0.997627083,0.323464912,0.448956781,0.992051183,0.530478559,0.5186881,0.153675069,0.001663053,0.008840329,0.007328961,600,600,0,0,0,0,0,0,0
11/12/2015 13:50,21,0.504873294,0.997620125,0.356359649,0.467771982,0.992148119,0.522168982,0.511919574,0.139165431,0.001750582,0.008927855,0.007328961,600,600,0,0,0,0,0,0,0
11/12/2015 14:00,21,0.550032489,0.997661877,0.460526316,0.498509687,0.990791004,0.529811367,0.518090877,0.152404152,0.001575524,0.008840329,0.007418337,600,600,0,0,0,0,0,0,0
11/12/2015 14:10,21,0.58317089,0.997581852,0.423245614,0.548435171,0.994183792,0.541396252,0.527745981,0.172950646,0.001838111,0.008840329,0.007150209,600,600,0,0,0,0,0,0,0
11/12/2015 14:20,21,0.552956465,0.998681326,0.343201754,0.464605067,0.993892982,0.532844059,0.520678843,0.15759373,0.001750582,0.009102906,0.007507713,600,600,0,0,0,0,0,0,0
11/12/2015 14:30,21,0.461013645,0.972781045,0.338815789,0.427533532,0.967332299,0.503912173,0.49669039,0.107286592,0.001312937,0.008490225,0.007328961,600,600,0,0,0,0,0,0,0
11/12/2015 14:40,21,0.449642625,0.987383877,0.286184211,0.365871833,0.981872819,0.503366289,0.49634201,0.106439314,0.001487995,0.008577751,0.007239585,600,600,0,0,0,0,0,0,0
11/12/2015 14:50,21,0.444119558,0.93362096,0.29495614,0.365871833,0.935149283,0.498332019,0.492410292,0.098178352,0.001838111,0.008490225,0.006792704,600,600,0,0,0,0,0,0,0
11/12/2015 15:00,21,0.480506823,0.940544866,0.299342105,0.383010432,0.942613416,0.509795597,0.50191609,0.117877568,0.002013169,0.008927855,0.007060833,600,600,0,0,0,0,0,0,0
11/12/2015 15:10,21,0.467511371,0.94577085,0.274122807,0.376304024,0.948041877,0.504761327,0.497536455,0.109087058,0.001575524,0.008490225,0.007060833,600,600,0,0,0,0,0,0,0
11/12/2015 15:20,21,0.432423652,0.939274903,0.259868421,0.340536513,0.94038387,0.49250925,0.487632509,0.088116924,0.001838111,0.008402699,0.006703328,600,600,0,0,0,0,0,0,0
11/12/2015 15:30,21,0.440545809,0.91348944,0.301535088,0.383196721,0.915471113,0.494450173,0.489274872,0.091823766,0.00192564,0.008227647,0.006435198,600,600,0,0,0,0,0,0,0
11/12/2015 15:40,21,0.508122157,0.945910024,0.33004386,0.432749627,0.94765413,0.521805059,0.511471657,0.138847702,0.001487995,0.008402699,0.007060833,600,600,0,0,0,0,0,0,0
11/12/2015 15:50,21,0.446068876,0.958637487,0.231359649,0.362891207,0.955118263,0.497118942,0.491315383,0.095954247,0.001663053,0.008402699,0.00688208,600,600,0,0,0,0,0,0,0
11/12/2015 16:00,21,0.443144899,0.975689781,0.225877193,0.347056632,0.970725087,0.493176442,0.488179963,0.089281932,0.001838111,0.008402699,0.006703328,600,600,0,0,0,0,0,0,0
11/12/2015 16:10,21,0.413905133,0.940903239,0.256578947,0.335506706,0.936700271,0.487050403,0.482954263,0.078055497,0.001487995,0.008490225,0.007150209,600,600,0,0,0,0,0,0,0
11/12/2015 16:20,21,0.412280702,0.941390348,0.219298246,0.324515648,0.936894145,0.484866865,0.481361668,0.074666384,0.001838111,0.008490225,0.006792704,600,600,0,0,0,0,0,0,0
11/12/2015 16:30,21,0.437621832,0.920580356,0.274122807,0.394932936,0.925067856,0.498999211,0.492858209,0.09913154,0.001663053,0.008490225,0.006971457,600,600,0,0,0,0,0,0,0
11/12/2015 16:40,21,0.443469786,0.948731777,0.235745614,0.342399404,0.949495929,0.50275975,0.495894092,0.105803855,0.001575524,0.008315173,0.00688208,600,600,0,0,0,0,0,0,0
11/12/2015 16:50,21,0.419753086,0.951000313,0.240131579,0.364195231,0.945909267,0.487838903,0.483551486,0.079961872,0.001400466,0.007965068,0.006703328,600,600,0,0,0,0,0,0,0
11/12/2015 17:00,21,0.378167641,0.879840646,0.182017544,0.308681073,0.875630089,0.473706557,0.47220425,0.055284897,0.001838111,0.008402699,0.006703328,600,600,0,0,0,0,0,0,0
11/12/2015 17:10,21,0.333008447,0.693044779,0.161184211,0.253539493,0.699108181,0.458967671,0.460060718,0.029442915,0.001750582,0.008402699,0.006792704,600,600,0,0,0,0,0,0,0
11/12/2015 17:20,21,0.362573099,0.807090915,0.179824561,0.304210134,0.803799922,0.46776248,0.467277161,0.044693921,0.001750582,0.008490225,0.00688208,600,600,0,0,0,0,0,0,0
11/12/2015 17:30,21,0.349252762,0.728311471,0.171052632,0.265089419,0.733811555,0.461272518,0.462051461,0.033785215,0.00192564,0.008315173,0.006524575,600,600,0,0,0,0,0,0,0
11/12/2015 17:40,21,0.317089019,0.622914999,0.206140351,0.245342772,0.646665374,0.456541518,0.457920669,0.024994705,0.001487995,0.008315173,0.006971457,600,600,0,0,0,0,0,0,0
11/12/2015 17:50,21,0.320337882,0.65690477,0.179824561,0.282786885,0.674195425,0.458421787,0.459811875,0.028595637,0.002100698,0.008665277,0.006703328,600,600,0,0,0,0,0,0,0
11/12/2015 18:00,21,0.283950617,0.467353258,0.152412281,0.219448584,0.520841411,0.449384363,0.452247051,0.012603262,0.001838111,0.008577751,0.00688208,600,600,0,0,0,0,0,0,0
11/12/2015 18:10,21,0.26445744,0.318614523,0.145833333,0.194485842,0.401899961,0.447686056,0.450753994,0.009531879,0.001663053,0.008490225,0.006971457,600,600,0,0,0,0,0,0,0
11/12/2015 18:20,21,0.260233918,0.321088341,0.138157895,0.188338301,0.404226444,0.447686056,0.450753994,0.009531879,0.001663053,0.008490225,0.006971457,600,600,0,0,0,0,0,0,0
11/12/2015 18:30,21,0.246263808,0.285696392,0.180921053,0.20752608,0.369716945,0.447686056,0.450753994,0.009531879,0.001663053,0.008490225,0.006971457,600,600,0,0,0,0,0,0,0
11/12/2015 18:40,21,0.241065627,0.291653039,0.177631579,0.204172876,0.374466848,0.447686056,0.450753994,0.009531879,0.001663053,0.008490225,0.006971457,600,600,0,0,0,0,0,0,0
11/12/2015 18:50,21,0.213125406,0.193163077,0.167763158,0.184985097,0.280147344,0.447989325,0.451002837,0.010061428,0.001663053,0.008490225,0.006971457,600,600,0,0,0,0,0,0,0
11/12/2015 19:00,21,0.180311891,0.104571866,0.112938596,0.152943368,0.171868941,0.449687633,0.452396357,0.013026901,0.001663053,0.008490225,0.006971457,600,600,0,0,0,0,0,0,0
11/12/2015 19:10,21,0.179662118,0.091426881,0.138157895,0.15257079,0.152190772,0.45138594,0.453789877,0.015992374,0.001663053,0.008490225,0.006971457,600,600,0,0,0,0,0,0,0
11/12/2015 19:20,21,0.172839506,0.081987405,0.126096491,0.15052161,0.135711516,0.453023594,0.455133629,0.018851938,0.001663053,0.008490225,0.006971457,600,600,0,0,0,0,0,0,0
11/12/2015 19:30,21,0.277777778,0.375171358,0.151315789,0.208271237,0.447557193,0.447504094,0.450604688,0.00921415,0.001663053,0.008490225,0.006971457,600,600,0,0,0,0,0,0,0
11/12/2015 19:40,21,0.276803119,0.376483073,0.145833333,0.218517139,0.449495929,0.447564748,0.450654457,0.009320059,0.001663053,0.008490225,0.006971457,600,600,0,0,0,0,0,0,0
11/12/2015 19:50,21,0.281676413,0.380042448,0.145833333,0.217771982,0.441450174,0.486019288,0.482058428,0.089493751,0.001400466,0.002538342,0.004022015,557,551,49,0,0,0,0,0,0
11/12/2015 20:00,21,0.249837557,0.005337323,0.153508772,0.190946349,0.020841411,0.983016922,0.888020704,0.95064605,0.001838111,0.000262587,0.001608809,0,0,600,0,0,0,0,0,0
11/12/2015 20:10,21,0.23554256,0.018687589,0.134868421,0.180514158,0.03935634,0.786195184,0.728860797,0.615229824,0.002275756,0.002975986,0.005362676,42,536,64,0,0,0,0,0,0
11/12/2015 20:20,21,0.208576998,0.149340663,0.162280702,0.166542474,0.223245444,0.450476133,0.453043348,0.014403728,0.001663053,0.008490225,0.006971457,600,600,0,0,0,0,0,0,0
11/12/2015 20:30,21,0.185185185,0.112330817,0.112938596,0.146609538,0.184373788,0.449141748,0.451998208,0.012179623,0.001750582,0.008490225,0.00688208,600,600,0,0,0,0,0,0,0
11/12/2015 20:40,21,0.262833008,0.373706552,0.230263158,0.227086438,0.433986041,0.44980894,0.452545663,0.01334463,0.001750582,0.008490225,0.00688208,599,599,1,0,0,0,0,0,0
11/12/2015 20:50,21,0.283300845,0.005389513,0.19627193,0.245342772,0.020841411,0.955601383,0.866570447,0.904681212,0,0,0,0,0,600,0,0,0,0,0,0
11/12/2015 21:00,21,0.31871345,0.00540691,0.19627193,0.268628912,0.020841411,0.961666768,0.871547305,0.915272188,0,0,0,0,0,600,0,0,0,0,0,0
11/12/2015 21:10,21,0.236192333,0.00546258,0.191885965,0.213859911,0.020841411,0.961666768,0.871547305,0.915272188,0,0,0,0,0,600,0,0,0,0,0,0
11/12/2015 21:20,21,0.211825861,0.06091994,0.175438596,0.192995529,0.088018612,0.711469643,0.666401234,0.477017581,0.000262587,0.001400466,0.001161918,108,534,66,0,0,0,0,0,0
11/12/2015 21:30,21,0.220597791,0.195789986,0.128289474,0.176788376,0.287611477,0.447382786,0.450455382,0.009637789,0.001575524,0.007877542,0.006435198,600,600,0,0,0,0,0,0,0
11/12/2015 21:40,21,0.225471085,0.205236422,0.173245614,0.218330849,0.2947848,0.447382786,0.450405614,0.009531879,0.001487995,0.007877542,0.006524575,600,600,0,0,0,0,0,0,0
11/12/2015 21:50,21,0.284925276,0.426867541,0.149122807,0.215163934,0.489724699,0.447807363,0.450853531,0.010485067,0.001663053,0.007877542,0.006345821,600,600,0,0,0,0,0,0,0
11/12/2015 22:00,21,0.317413905,0.604944156,0.200657895,0.255216095,0.629410624,0.455025171,0.456875529,0.022029231,0.001838111,0.008927855,0.007239585,600,600,0,0,0,0,0,0,0
11/12/2015 22:10,21,0.348278103,0.752426847,0.208333333,0.289307004,0.754556029,0.463577364,0.464191509,0.036962508,0.002363285,0.009453007,0.007239585,600,600,0,0,0,0,0,0,0
11/12/2015 22:20,21,0.351526966,0.779934588,0.208333333,0.286140089,0.781892206,0.465700249,0.465485492,0.040139801,0.001575524,0.009102906,0.007686465,600,600,0,0,0,0,0,0,0
11/12/2015 22:30,21,0.329434698,0.64678682,0.154605263,0.239940387,0.66101202,0.456602171,0.458119743,0.024253336,0.001750582,0.009277957,0.007686465,600,600,0,0,0,0,0,0,0
11/12/2015 22:40,21,0.345354126,0.726592672,0.176535088,0.289120715,0.731485072,0.462606902,0.463146369,0.035267952,0.00192564,0.00901538,0.007239585,600,600,0,0,0,0,0,0,0
11/12/2015 22:50,21,0.365821962,0.808340002,0.186403509,0.271795827,0.807289647,0.469278826,0.468521376,0.047023936,0.001750582,0.008752803,0.007150209,600,600,0,0,0,0,0,0,0
11/12/2015 23:00,21,0.282651072,0.483654013,0.166666667,0.263599106,0.533830942,0.45059744,0.453142886,0.013874179,0.001663053,0.009102906,0.007597089,600,600,0,0,0,0,0,0,0
11/12/2015 23:10,21,0.315139701,0.565129954,0.154605263,0.245156483,0.595191935,0.45247771,0.45508386,0.01789875,0.002363285,0.009190431,0.006971457,600,600,0,0,0,0,0,0,0
11/12/2015 23:20,21,0.31611436,0.595264605,0.163377193,0.236773472,0.623303606,0.45563171,0.457472752,0.023300148,0.002013169,0.008927855,0.007060833,600,600,0,0,0,0,0,0,0
11/12/2015 23:30,21,0.331059129,0.61065377,0.151315789,0.234165425,0.635517642,0.45484321,0.456726223,0.021393773,0.001838111,0.009190431,0.007507713,600,600,0,0,0,0,0,0,0
11/12/2015 23:40,21,0.285250162,0.395292439,0.141447368,0.213673621,0.464036448,0.448474556,0.451500523,0.010590976,0.001838111,0.008927855,0.007239585,600,600,0,0,0,0,0,0,0
11/12/2015 23:50,21,0.251137102,0.293935493,0.203947368,0.267697466,0.373691353,0.449081094,0.451799134,0.010908706,0.001487995,0.009190431,0.007865217,600,600,0,0,0,0,0,0,0
11/13/2015 0:00,21,0.254061079,0.317285411,0.191885965,0.230812221,0.394726638,0.448717171,0.451799134,0.010590976,0.002013169,0.009453007,0.007597089,600,600,0,0,0,0,0,0,0
11/13/2015 0:10,21,0.232618583,0.220215024,0.158991228,0.205104322,0.306514153,0.447625402,0.451052605,0.00910824,0.002275756,0.009365482,0.007239585,600,600,0,0,0,0,0,0,0
11/13/2015 0:20,21,0.219623132,0.183521798,0.158991228,0.175298063,0.26483133,0.448959786,0.452147514,0.011438255,0.002275756,0.009365482,0.007239585,600,600,0,0,0,0,0,0,0
11/13/2015 0:30,21,0.244964263,0.28742215,0.152412281,0.250558867,0.374369911,0.447564748,0.451002837,0.00900233,0.002275756,0.009365482,0.007239585,600,600,0,0,0,0,0,0,0
11/13/2015 0:40,21,0.294671865,0.472840193,0.194078947,0.266207154,0.527045366,0.451143325,0.45369034,0.014933277,0.001838111,0.009190431,0.007507713,600,600,0,0,0,0,0,0,0
11/13/2015 0:50,21,0.269005848,0.383654013,0.165570175,0.219634873,0.45279178,0.44823194,0.45125168,0.009849608,0.001750582,0.009102906,0.007507713,600,600,0,0,0,0,0,0,0
11/13/2015 1:00,21,0.289148798,0.457861591,0.197368421,0.253725782,0.510275301,0.451264633,0.45369034,0.015251006,0.001663053,0.008927855,0.007418337,600,600,0,0,0,0,0,0,0
11/13/2015 1:10,21,0.231968811,0.231394176,0.13377193,0.173994039,0.321345483,0.448292594,0.45125168,0.010061428,0.001663053,0.008927855,0.007418337,600,600,0,0,0,0,0,0,0
11/13/2015 1:20,21,0.205977908,0.14335966,0.132675439,0.162816692,0.222276076,0.448413902,0.451301448,0.010273247,0.001575524,0.008840329,0.007418337,600,600,0,0,0,0,0,0,0
11/13/2015 1:30,21,0.218323587,0.148129849,0.129385965,0.162071535,0.230612641,0.44853521,0.451450754,0.010590976,0.001663053,0.008840329,0.007328961,600,600,0,0,0,0,0,0,0
11/13/2015 1:40,21,0.247563353,0.265624021,0.123903509,0.177719821,0.35866615,0.447564748,0.450604688,0.00879051,0.001575524,0.008840329,0.007418337,600,600,0,0,0,0,0,0,0
11/13/2015 1:50,21,0.245289149,0.278936015,0.164473684,0.222242921,0.364773168,0.447686056,0.450753994,0.00910824,0.001663053,0.008840329,0.007328961,600,600,0,0,0,0,0,0,0
11/13/2015 2:00,21,0.251137102,0.280644376,0.155701754,0.184612519,0.365354789,0.447564748,0.450604688,0.00879051,0.001575524,0.008840329,0.007418337,600,600,0,0,0,0,0,0,0
11/13/2015 2:10,21,0.273879142,0.400080025,0.16995614,0.192436662,0.465975184,0.447686056,0.450704225,0.00889642,0.001575524,0.008927855,0.007507713,600,600,0,0,0,0,0,0,0
11/13/2015 2:20,21,0.291423002,0.435778157,0.164473684,0.221870343,0.496025591,0.448049979,0.451052605,0.009637789,0.001663053,0.008927855,0.007418337,600,600,0,0,0,0,0,0,0
11/13/2015 2:30,21,0.299220273,0.504571866,0.174342105,0.227645306,0.549243893,0.45011221,0.4526452,0.013238721,0.001487995,0.008752803,0.007418337,600,600,0,0,0,0,0,0,0
11/13/2015 2:40,21,0.383365822,0.843756306,0.231359649,0.315201192,0.842671578,0.476314672,0.47429453,0.059309468,0.001750582,0.008752803,0.007150209,600,600,0,0,0,0,0,0,0
11/13/2015 2:50,21,0.373294347,0.796148359,0.194078947,0.285022355,0.798177588,0.469218172,0.468620913,0.047023936,0.002013169,0.008927855,0.007060833,600,600,0,0,0,0,0,0,0
11/13/2015 3:00,21,0.307992203,0.522128666,0.173245614,0.298435171,0.563493602,0.45138594,0.454287563,0.015462826,0.002538342,0.009803108,0.007418337,600,600,0,0,0,0,0,0,0
11/13/2015 3:10,21,0.277777778,0.378167078,0.110745614,0.195789866,0.455118263,0.454176017,0.456626686,0.020546494,0.002625871,0.009715583,0.007239585,600,600,0,0,0,0,0,0,0
11/13/2015 3:20,21,0.296946069,0.35926377,0.281798246,0.318740686,0.440286933,0.469278826,0.469019061,0.046812116,0.002625871,0.009803108,0.007328961,600,600,0,0,0,0,0,0,0
11/13/2015 3:30,21,0.396036387,0.545422915,0.216008772,0.34947839,0.589472664,0.51252502,0.504454288,0.122325778,0.002538342,0.009715583,0.007328961,600,600,0,0,0,0,0,0,0
11/13/2015 3:40,21,0.345354126,0.449594656,0.186403509,0.295081967,0.514928267,0.501304058,0.49529687,0.102838382,0.002625871,0.009715583,0.007239585,600,600,0,0,0,0,0,0,0
11/13/2015 3:50,21,0.25568551,0.331756028,0.130482456,0.197466468,0.420802637,0.454782556,0.457074603,0.021605592,0.002538342,0.009628058,0.007239585,600,600,0,0,0,0,0,0,0
11/13/2015 4:00,21,0.252111761,0.312609165,0.140350877,0.192436662,0.39375727,0.450718748,0.453789877,0.014509638,0.002625871,0.009715583,0.007239585,600,600,0,0,0,0,0,0,0
11/13/2015 4:10,21,0.217348928,0.164924672,0.165570175,0.165797317,0.246316402,0.448717171,0.452147514,0.011014616,0.002625871,0.009715583,0.007239585,600,600,0,0,0,0,0,0,0
11/13/2015 4:20,21,0.21280052,0.160718138,0.127192982,0.166169896,0.246510275,0.447504094,0.451152143,0.00889642,0.002625871,0.009715583,0.007239585,600,600,0,0,0,0,0,0,0
11/13/2015 4:30,21,0.285575049,0.455081591,0.1875,0.258196721,0.513765025,0.450779402,0.453541034,0.014721457,0.002100698,0.009102906,0.007150209,600,600,0,0,0,0,0,0,0
11/13/2015 4:40,21,0.254385965,0.322765387,0.131578947,0.201751118,0.407425359,0.447261479,0.450704225,0.008684601,0.002188227,0.009102906,0.007060833,600,600,0,0,0,0,0,0,0
11/13/2015 4:50,21,0.306367771,0.516199854,0.125,0.204359165,0.554672354,0.449445017,0.452446126,0.012179623,0.002100698,0.009277957,0.007328961,600,600,0,0,0,0,0,0,0
11/13/2015 5:00,21,0.305393112,0.538297206,0.157894737,0.262853949,0.576483133,0.451446594,0.45403872,0.015251006,0.002013169,0.009540533,0.007686465,600,600,0,0,0,0,0,0,0
11/13/2015 5:10,21,0.260558804,0.108531366,0.179824561,0.220566319,0.127859636,0.881906957,0.805504405,0.776954035,0.00105035,0.001838111,0.000804405,118,112,488,0,0,0,0,0,0
11/13/2015 5:20,21,0.214100065,0.005493894,0.112938596,0.160394933,0.020841411,0.982652999,0.887921167,0.948951493,0.001487995,0.00096282,0.002502591,0,0,600,0,0,0,0,0,0
11/13/2015 5:30,21,0.182910981,0.038773877,0.141447368,0.154061103,0.069212873,0.743070298,0.695366546,0.542257996,0.005601836,0.001575524,0.007328961,114,481,119,0,0,0,0,0,0
11/13/2015 5:40,21,0.23554256,0.192328033,0.101973684,0.17157228,0.287611477,0.447868017,0.450953068,0.009955518,0.001750582,0.008490225,0.00688208,600,600,0,0,0,0,0,0,0
11/13/2015 5:50,21,0.214424951,0.169451306,0.158991228,0.216840537,0.240112447,0.450536787,0.453292191,0.015039187,0.002013169,0.008402699,0.006524575,600,600,0,0,0,0,0,0,0
